,_id,id_str,created_at,tweet,location,localizacion,clean_tweets,len,fecha,region,id_region,traduccion,valoracion_manual,grupo_clave
1041,5f6a8c79df36abf4cbaf20e3,1308552872070701058,Tue Sep 22 23:44:51 +0000 2020,RT @amarolabra: El terco e irresponsable Gobierno de @sebastianpinera ha decidido no firmar el Acuerdo de Escazú. El cuidado del medio ambi…,"Antofagasta, Chile",Chile,amarolabra ter irresponsable gobierno sebastianpinera decidido firmar acuerdo escaz cuidado medio ambi,102,22-9-2020,II Antofagasta,2,amarolabra ter irresponsible sebastianpinera government decided to sign agreement scarcity care medium environment,Positivo,Otro Grupo
1042,5f6a8c89df36abf4cbaf2105,1308552945932304384,Tue Sep 22 23:45:08 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","Santiago, Chile",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,RM Metropolitana,13,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1043,5f6a8cbbdf36abf4cbaf2160,1308553152484999169,Tue Sep 22 23:45:57 +0000 2020,RT @camila_vallejo: Piñera continúa con el doble estándar. Hace minutos habló de la importancia de la lucha contra el cambio climático en #…,"Antofagasta, Chile",Chile,camila vallejo pi ntin n doble est ndar hace minutos habl impo ancia lucha ntra cambio clim,91,22-9-2020,II Antofagasta,2,camila vallejo pi ntin n double standard minutes ago spoke impo old fight against climate change,Neutro,Cambio Climático
1044,5f6a8cc4df36abf4cbaf2176,1308553190133108736,Tue Sep 22 23:46:06 +0000 2020,"RT @Jesus_Nievs: 🔴 Me confirma @arturozunigaj y a @pinguinodiario que de las 1.700 muestras analizadas en Santiago, sobre supuesta contamin…","Punta Arenas, Chile",Chile,jesus nievs nfirma urozunigaj pinguinodiario muestras analizadas santiago supuesta ntamin,89,22-9-2020,XII Magallanes,12,jesus nievs nfirma urozunigaj pinguindiary samples analyzed santiago supposed ntamin,Neutro,Otro Grupo
1045,5f6a8cc5df36abf4cbaf2178,1308553194746925056,Tue Sep 22 23:46:08 +0000 2020,"RT @baradit: Otro daño directo de la gestión de Sebastián Piñera y ChileVamos.

“Ácido análisis de DW: rechazo de Escazú acaba con ansias d…","Las Condes, Chile",Chile,baradit da directo gesti n sebasti n pi chilevamos cido an lisis dw rechazo escaz acaba n ansias d,98,22-9-2020,RM Metropolitana,13,baradit gives direct management sebasti n pi chilevamos acid analysis dw rejection shortage ends n cravings d,Negativo,Otro Grupo
1046,5f6a8cc6df36abf4cbaf217e,1308553200530862082,Tue Sep 22 23:46:09 +0000 2020,"RT @carlosbarria: Estamos organizando el principal encuentro regional de #HidrógenoVerde de Latam, nov3-4 @MinEnergia @JCJobet junto a @Cor…",Chile,Chile,carlosbarria organizando principal encuentro regional hidr genoverde latam nov minenergia jcjobet junto cor,107,22-9-2020,No Especifíca,17,carlosbarria organizing the main regional meeting hydr genoverde latam nov minenergia jcjobet together with cor,Neutro,Otro Grupo
1047,5f6a8ccbdf36abf4cbaf2189,1308553221519085568,Tue Sep 22 23:46:14 +0000 2020,RT @r_guerrerof: Una política de estado orientada al largo plazo será fundamental. También debemos discutir los efectos distributivos de ex…,"Santiago, Chile",Chile,r guerrerof pol tica orientada largo plazo ser fundamental tambi n debemos discutir efectos distributivos ex,108,22-9-2020,RM Metropolitana,13,r guerrerof long-term oriented policy will be fundamental we must also discuss distributive effects ex,Neutro,Otro Grupo
1048,5f6a8cd0df36abf4cbaf2192,1308553242301865985,Tue Sep 22 23:46:19 +0000 2020,RT @isavillanuevag_: 1er módulo de nuestra #EscuelaTEC de @CEUS_Chile y Oficina de Ing para la Sustentabilidad de @UChile_Beauchef junto a…,"Santiago, Chile",Chile,isavillanuevag er m dulo escuelatec ceus chile oficina ing sustentabilidad uchile beauchef junto,96,22-9-2020,RM Metropolitana,13,isavillanuevag er m school dulolatec ceus chile office ing sustainability uchile beauchef together,Neutro,Otro Grupo
1049,5f6a8cd1df36abf4cbaf2196,1308553246496247809,Tue Sep 22 23:46:20 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,"Santiago, Chile",Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,RM Metropolitana,13,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
1050,5f6a8cd3df36abf4cbaf2199,1308553253894881280,Tue Sep 22 23:46:22 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,Chile,Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,No Especifíca,17,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
1051,5f6a8ce6df36abf4cbaf21ba,1308553335247642624,Tue Sep 22 23:46:41 +0000 2020,RT @camila_vallejo: Piñera continúa con el doble estándar. Hace minutos habló de la importancia de la lucha contra el cambio climático en #…,chile valparaiso,Chile,camila vallejo pi ntin n doble est ndar hace minutos habl impo ancia lucha ntra cambio clim,91,22-9-2020,V Valparaíso,5,camila vallejo pi ntin n double standard minutes ago spoke impo old fight against climate change,Neutro,Cambio Climático
1052,5f6a8ce7df36abf4cbaf21bf,1308553337583828992,Tue Sep 22 23:46:42 +0000 2020,"RT @PacmanFantasma: @Tono_Coloma Con razón existe el pituto, si es cosa de imaginarse a Coloma en medio de un ambiente laboral competitivo.…",Chile,Chile,pacmanfantasma tono coloma raz n existe pituto si sa imaginarse coloma medio ambiente laboral mpetitivo,103,22-9-2020,No Especifíca,17,pacman phantom tone coloma reason n exists pituto si sa imagine coloma work environment competitive,Neutro,Otro Grupo
1053,5f6a8ce7df36abf4cbaf21c4,1308553340515692545,Tue Sep 22 23:46:42 +0000 2020,"RT @nicomedinapa: Bien Presidente, dando ejemplo en reciclaje de discurso😂",Chile,Chile,medinapa bien presidente dando ejemplo reciclaje discurso,57,22-9-2020,No Especifíca,17,medinapa ok president giving example recycling speech,Positivo,Recursos Naturales
1054,5f6a8cf1df36abf4cbaf21d5,1308553378755219458,Tue Sep 22 23:46:51 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…",chile,Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,No Especifíca,17,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1055,5f6a8cfcdf36abf4cbaf21f0,1308553427996246017,Tue Sep 22 23:47:03 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…",Santiago de Chile,Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,RM Metropolitana,13,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1056,5f6a8d11df36abf4cbaf220f,1308553514969333761,Tue Sep 22 23:47:24 +0000 2020,"RT @EmilioMarquez: La sostenibilidad 360: desde el ecodiseño hasta el fin de la vida útil de un producto https://t.co/fmIjlzemDf

Tema trat…",Chile,Chile,emiliomarquez sostenibilidad dise fin vida til producto s t fmijlzemdf tema trat,80,22-9-2020,No Especifíca,17,emilio marquez sustainability says end of useful life product s t fmijlzemdf topic trat,Neutro,Instituciones
1057,5f6a8d17df36abf4cbaf2215,1308553540646903808,Tue Sep 22 23:47:30 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,"La Florida, Chile",Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,RM Metropolitana,13,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
1058,5f6a8d1edf36abf4cbaf2228,1308553571269476354,Tue Sep 22 23:47:37 +0000 2020,RT @marcelomena: https://t.co/tJtoew1azE Estudio de @CR2_uchile y académicos PUCV miembros de @AccionClimaPUCV analizan las fuentes de agua…,Chile-Latam,Chile,marcelomena s t tjtoew aze estudio cr uchile acad s pucv miembros accionclimapucv analizan fuentes agua,103,22-9-2020,No Especifíca,17,marcelomena s t tjtoew aze studio cr uchile acad s pucv members Acciónclimapucv analyze sources of water,Neutro,Otro Grupo
1059,5f6a8d20df36abf4cbaf222c,1308553579200995328,Tue Sep 22 23:47:39 +0000 2020,"RT @WilliamLevet: Video marketing, un poderoso aliado. La industria del marketing y la publicidad estima que para 2021, la mitad de la paut…",Chile,Chile,williamlevet video marketing poderoso aliado industria marketing publicidad estima mitad paut,93,22-9-2020,No Especifíca,17,williamlevet video marketing powerful ally industry marketing advertising esteem half paut,Neutro,Industrias
1060,5f6a8d26df36abf4cbaf223b,1308553604110917632,Tue Sep 22 23:47:45 +0000 2020,RT @PaulinaAstrozaS: Estoy escuchando al Presidente @sebastianpinera en #UNGA Habló más de 5 minutos de la importancia de luchar contra el…,chile valparaiso,Chile,paulinaastrozas escuchando presidente sebastianpinera unga habl m s minutos impo ancia luchar ntra,98,22-9-2020,V Valparaíso,5,paulinaastrozas listening president sebastianpinera unga spoke more minutes impo old fight ntra,Neutro,Otro Grupo
1061,5f6a8d35df36abf4cbaf225c,1308553665322594305,Tue Sep 22 23:48:00 +0000 2020,La protección del medio ambiente no puede tener medias tintas. El Pdte. @sebastianpinera llama a enfrentar el cambi… https://t.co/gqsh954b22,"Lo Prado, Chile",Chile,protecci n medio ambiente puede tener medias tintas pdte sebastianpinera llama enfrentar cambi s t gqsh b,105,22-9-2020,RM Metropolitana,13,environmental protection may have halftones pdte sebastianpinera llama face change s t gqsh b,Neutro,Medio Ambiente
1062,5f6a8d3fdf36abf4cbaf2272,1308553706225504258,Tue Sep 22 23:48:09 +0000 2020,RT @PaulinaAstrozaS: Estoy escuchando al Presidente @sebastianpinera en #UNGA Habló más de 5 minutos de la importancia de luchar contra el…,"Santiago, Chile",Chile,paulinaastrozas escuchando presidente sebastianpinera unga habl m s minutos impo ancia luchar ntra,98,22-9-2020,RM Metropolitana,13,paulinaastrozas listening president sebastianpinera unga spoke more minutes impo old fight ntra,Neutro,Otro Grupo
1063,5f6a8d5edf36abf4cbaf22b2,1308553838790668288,Tue Sep 22 23:48:41 +0000 2020,"RT @f3ll3y: Carabineros concurre a verificar denuncia hecha por el werken de Llanquihue, sobre destrucción de bosque nativo por parte de in…",Santiago de Chile,Chile,f ll carabineros ncurre verificar denuncia hecha werken llanquihue destrucci n bosque nativo pa in,98,22-9-2020,RM Metropolitana,13,f ll carabineros ncurre verify complaint made werken llanquihue destruction native forest pa in,Negativo,Bosques
1064,5f6a8d6bdf36abf4cbaf22cb,1308553894021259264,Tue Sep 22 23:48:54 +0000 2020,"Microsoft compra Bethesda por US$ 7.500 millones Noticia bombástica y silenciosa en la industria tecnológica, ya https://t.co/OBsfQZ3Jrc",Chile,Chile,microsoft mpra bethesda us millones noticia bomb stica silenciosa industria tecnol gica s t obsfqz jrc,102,22-9-2020,No Especifíca,17,microsoft mpra bethesda us millions news bomb stica silica industry technology s t obsfqz jrc,Neutro,Industrias
1065,5f6a8d6fdf36abf4cbaf22d1,1308553907224875020,Tue Sep 22 23:48:57 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,Chile,Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,No Especifíca,17,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
1066,5f6a8d71df36abf4cbaf22d8,1308553918222405632,Tue Sep 22 23:49:00 +0000 2020,"RT @jjdonosor: Hoy conversamos con @biobio sobre #IslaGuafo, su relevancia y acciones que estamos evaluando para la conservación de su biod…","Santiago, Chile",Chile,jjdonosor hoy nversamos n biobio islaguafo relevancia acciones evaluando nservaci n biod,88,22-9-2020,RM Metropolitana,13,jjdonosor today we invest n biobio islaguafo relevance actions evaluating nservaci n biod,Neutro,Otro Grupo
1067,5f6a8d72df36abf4cbaf22db,1308553919455473665,Tue Sep 22 23:49:00 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…",Chile,Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,No Especifíca,17,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1068,5f6a8d83df36abf4cbaf22fa,1308553990930653184,Tue Sep 22 23:49:17 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","Santiago, Chile",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,RM Metropolitana,13,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1069,5f6a8d87df36abf4cbaf2304,1308554009305907201,Tue Sep 22 23:49:22 +0000 2020,"RT @CisternaOsorio: Algunos razonable% interpelan, increpan a Piñera x su llamado en la ONU a combatir el Calentamiento Global y su posteri…",Chile,Chile,cisternaosorio razonable interpelan increpan pi x llamado onu mbatir calentamiento global posteri,97,22-9-2020,No Especifíca,17,Cisternaosorio reasonable they challenge pi x called un mbatir global warming poster,Neutro,Cambio Climático
1070,5f6a8d8bdf36abf4cbaf2312,1308554028016697344,Tue Sep 22 23:49:26 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","Antofagasta, Chile",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,II Antofagasta,2,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1071,5f6a8d91df36abf4cbaf2319,1308554052930883590,Tue Sep 22 23:49:32 +0000 2020,"El gobierno encuentra inaceptable la frase “El derecho a vivir en un ambiente libre de contaminación y sano”. 
Desp… https://t.co/b8Ocl1FdSg",chile,Chile,gobierno encuentra inaceptable frase derecho vivir ambiente libre ntaminaci n sano desp s t b ocl fdsg,102,22-9-2020,No Especifíca,17,government finds unacceptable phrase right to live environment free pollution healthy after t b ocl fdsg,Neutro,Contaminación
1072,5f6a8da5df36abf4cbaf2340,1308554136196206595,Tue Sep 22 23:49:52 +0000 2020,"Está pasando en varias partes de este gastado y sufrido planeta...
Y se acerca el verano!
Cuando ocurran estos desv… https://t.co/XS5rfGN3yR",Santiago de Chile,Chile,est pasando varias pa gastado sufrido planeta acerca verano ocurran desv s t xs rfgn yr,87,22-9-2020,RM Metropolitana,13,is spending several pa spent suffered planet about summer occur deviation s t xs rfgn yr,Neutro,Otro Grupo
1073,5f6a8dafdf36abf4cbaf235f,1308554178499932161,Tue Sep 22 23:50:02 +0000 2020,"RT @f3ll3y: Carabineros concurre a verificar denuncia hecha por el werken de Llanquihue, sobre destrucción de bosque nativo por parte de in…","Puerto Varas, Chile",Chile,f ll carabineros ncurre verificar denuncia hecha werken llanquihue destrucci n bosque nativo pa in,98,22-9-2020,X Los Lagos,10,f ll carabineros ncurre verify complaint made werken llanquihue destruction native forest pa in,Negativo,Bosques
1074,5f6a8db3df36abf4cbaf2365,1308554196241833984,Tue Sep 22 23:50:06 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,Melipulli. Los Lagos. Chile,Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,RM Metropolitana,13,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
1075,5f6a8db4df36abf4cbaf2367,1308554197080698880,Tue Sep 22 23:50:07 +0000 2020,"#panaderos, #amasanderos #pasteleros cada día por una industria más innovadora @Chileppan @pedrojofre… https://t.co/8bnP9cCyk2","Santiago, Chile",Chile,panaderos amasanderos pasteleros cada d industria m s innovadora chileppan pedrojofre s t bnp ccyk,98,22-9-2020,RM Metropolitana,13,bakers amasanderos pastry chefs every d most innovative industry chileppan pedrojofre s t bnp ccyk,Neutro,Industrias
1076,5f6a8db8df36abf4cbaf2372,1308554213497155584,Tue Sep 22 23:50:10 +0000 2020,"Mientras los super ""Patriotas"" están vendiendo las islas de Chiloé care'rajas","Antofagasta, Chile",Chile,mientras super patriotas est n vendiendo islas chilo care rajas,63,22-9-2020,II Antofagasta,2,while super patriots are selling chilo care rajas islands,Positivo,Otro Grupo
1077,5f6a8dbedf36abf4cbaf2383,1308554239724212224,Tue Sep 22 23:50:17 +0000 2020,"RT @doctor911_cl: Por nuestro país, su naturaleza y nuestro compromiso con nuestro propio medio ambiente...! 
#PiñeraFirmaEscazu https://t.…","Santiago,Chile ",Chile,doctor cl pa s naturaleza mpromiso n propio medio ambiente pi erafirmaescazu s t,80,22-9-2020,RM Metropolitana,13,doctor cl pa s nature m commitment n own environment pi erafirmaescazu s t,Neutro,Medio Ambiente
1078,5f6a8dc0df36abf4cbaf2388,1308554247257165825,Tue Sep 22 23:50:18 +0000 2020,"RT @matiasasun: Algo MUY MALO debes estar haciendo con tu ""negocio"" para que te dé miedo firmar un acuerdo cuyo objetivo es proteger el Med…",Chile,Chile,matiasasun malo debes haciendo n negocio d miedo firmar acuerdo cuyo objetivo proteger med,90,22-9-2020,No Especifíca,17,matias asun bad you must do a scary business sign an agreement whose objective is to protect med,Neutro,Otro Grupo
1079,5f6a8dc0df36abf4cbaf238a,1308554247781449735,Tue Sep 22 23:50:19 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","Santiago, Chile",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,RM Metropolitana,13,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1080,5f6a8dd3df36abf4cbaf23a7,1308554328018432001,Tue Sep 22 23:50:38 +0000 2020,"RT @doctor911_cl: Por nuestro país, su naturaleza y nuestro compromiso con nuestro propio medio ambiente...! 
#PiñeraFirmaEscazu https://t.…",Chile-Norway'm reise,Chile,doctor cl pa s naturaleza mpromiso n propio medio ambiente pi erafirmaescazu s t,80,22-9-2020,No Especifíca,17,doctor cl pa s nature m commitment n own environment pi erafirmaescazu s t,Neutro,Medio Ambiente
1081,5f6a8dd3df36abf4cbaf23a9,1308554328786055168,Tue Sep 22 23:50:38 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","Providencia, Chile",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,RM Metropolitana,13,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1082,5f6a8de6df36abf4cbaf23c5,1308554407836102657,Tue Sep 22 23:50:57 +0000 2020,"RT @IsraelinSpanish: Con el objetivo de reducir la contaminación atmosférica, la municipalidad de Tel Aviv Yafo junto a 2 empresas israelíe…",chile,Chile,israelinspanish objetivo reducir ntaminaci n atmosf rica municipalidad tel aviv yafo junto empresas israel,106,22-9-2020,No Especifíca,17,israelinspanish goal to reduce air pollution rich municipality tel aviv yafo together companies israel,Positivo,Contaminación
1083,5f6a8df6df36abf4cbaf23d9,1308554474634518528,Tue Sep 22 23:51:13 +0000 2020,"RT @andres20ad: Se dicen demócratas, pero apoyaron una dictadura
Hablan de solidaridad, pero impusieron la subsidariedad
Hablan de mejores…","Osorno, Chile",Chile,andres ad dicen dem cratas apoyaron dictadura hablan solidaridad impusieron subsidariedad hablan mejores,104,22-9-2020,X Los Lagos,10,Andres ad say about rats they supported dictatorship they speak solidarity they imposed subsidiarity they speak better,Positivo,Otro Grupo
1084,5f6a8df6df36abf4cbaf23db,1308554476115107842,Tue Sep 22 23:51:13 +0000 2020,"RT @lucialopezchile: Noticia internacional la venta de Isla Guafo, territorio indígena de riquísima biodiversidad, cuyos dueños actuales Ro…",Vilcún - Araucania - Chile,Chile,lucialopezchile noticia internacional venta isla guafo territorio ind gena riqu sima biodiversidad cuyos due actuales ro,120,22-9-2020,VIII Bíobío,8,lucialopezchile international news sale guafo island indigenous territory rich sima biodiversity whose current owners ro,Positivo,Biología
1085,5f6a8df8df36abf4cbaf23e2,1308554482062692352,Tue Sep 22 23:51:14 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…","Santiago, Chile",Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,RM Metropolitana,13,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1086,5f6a8dfedf36abf4cbaf23f1,1308554508067315712,Tue Sep 22 23:51:21 +0000 2020,"RT @danieljadue: Es un bochorno internacional que el gobierno de Chile se niegue nuevamente a firmar el acuerdo de Escazú, el cual busca re…",Chile,Chile,danieljadue bochorno internacional gobierno chile niegue nuevamente firmar acuerdo escaz busca re,97,22-9-2020,No Especifíca,17,danieljadue international embarrassment chilean government refuses again to sign agreement shortage seeks re,Neutro,Otro Grupo
1087,5f6a8e01df36abf4cbaf23f7,1308554522365755392,Tue Sep 22 23:51:24 +0000 2020,"RT @todosxapruebo: FIRMA EL ACUERDO DE ESCAZÚ @sebastianpinera 
Total, tarde o temprano vamos a acabar con el capitalismo extractivista y d…",Chile,Chile,todosxapruebo firma acuerdo escaz sebastianpinera total tarde temprano vamos acabar n capitalismo extractivista d,113,22-9-2020,No Especifíca,17,allxapruebo signs an agreement scarcity sebastianpinera total late early we will finish n extractivist capitalism d,Neutro,Otro Grupo
1088,5f6a8e24df36abf4cbaf2433,1308554667346067456,Tue Sep 22 23:51:59 +0000 2020,"RT @Kauyeken: Al no firmar el Acuerdo de Escazú Chile pierde una oportunidad de avanzar en protección ambiental junto a la ciudadanía. 
La…",Chile,Chile,kauyeken firmar acuerdo escaz chile pierde opo unidad avanzar protecci n ambiental junto ciudadan,97,22-9-2020,No Especifíca,17,kauyeken sign agreement shortage Chile loses unit unit advance environmental protection together citizens,Neutro,Otro Grupo
1089,5f6a8e2edf36abf4cbaf2447,1308554709423263744,Tue Sep 22 23:52:09 +0000 2020,"RT @IvanCepedaCast: Duque le mintió hoy a los gobiernos del mundo en la Asamblea de la ONU. Dijo, con descaro, exactamente lo contrario a l…",Santiago de Chile,Chile,ivancepedacast duque minti hoy gobiernos mundo asamblea onu dijo n descaro exactamente ntrario l,96,22-9-2020,RM Metropolitana,13,ivancepedacast duke lied today governments world assembly un said n cheekiness exactly ntrario l,Neutro,Otro Grupo
1090,5f6a8e48df36abf4cbaf2472,1308554819637051392,Tue Sep 22 23:52:35 +0000 2020,@Cristiangato73 @Loretitolinda Cualquiet plaga es dañina para el ecosistema.,Chile.,Chile,cristiangato loretitolinda cualquiet plaga da ina sistema,57,22-9-2020,No Especifíca,17,cristiangato loretitolinda any plague in the system,Neutro,Medio Ambiente
1091,5f6a8e56df36abf4cbaf2482,1308554877749035008,Tue Sep 22 23:52:49 +0000 2020,"RT @itsjustmewanda: Para la primera función de Dentro del Bosque (meaning 2016), la @ampilovesyou me dijo ""turn nervousness into excitement…",chile,Chile,itsjustmewanda primera funci n dentro bosque meaning ampilovesyou dijo turn nervousness into excitement,103,22-9-2020,No Especifíca,17,itsjustmewanda primera funci n dentro bosque meaning ampilovesyou dijo turn nervousness into excitement,Neutro,Bosques
1092,5f6a8e68df36abf4cbaf249f,1308554952017575938,Tue Sep 22 23:53:06 +0000 2020,"RT @matiasasun: Algo MUY MALO debes estar haciendo con tu ""negocio"" para que te dé miedo firmar un acuerdo cuyo objetivo es proteger el Med…",Chile,Chile,matiasasun malo debes haciendo n negocio d miedo firmar acuerdo cuyo objetivo proteger med,90,22-9-2020,No Especifíca,17,matias asun bad you must do a scary business sign an agreement whose objective is to protect med,Neutro,Otro Grupo
1093,5f6a8e6bdf36abf4cbaf24a6,1308554965955366918,Tue Sep 22 23:53:10 +0000 2020,RT @cepal_onu: El #AcuerdoDeEscazú es el primer tratado ambiental de #ALC y ofrece una herramienta sin precedentes para enfrentar los desaf…,Región de Valparaíso,Chile,cepal onu acuerdodeescaz primer tratado ambiental alc ofrece herramienta precedentes enfrentar desaf,100,22-9-2020,V Valparaíso,5,ECLAC UN Shortage Agreement First Environmental Treaty Alc Offers Precedent Tool Facing Challenges,Neutro,Otro Grupo
1094,5f6a8e87df36abf4cbaf24d6,1308555085157367813,Tue Sep 22 23:53:38 +0000 2020,"RT @ceballos_bravo: Ministra @CarolaSchmidtZ creo que se confundió, Chile no fue el primero en sostenibilidad, fue el primer país de Latino…",Chile,Chile,ceballos bravo ministra carolaschmidtz creo nfundi chile primero sostenibilidad primer pa s latino,98,22-9-2020,No Especifíca,17,ceballos bravo minister carolaschmidtz I believe nfundi chile first sustainability first latin country,Neutro,Instituciones
1095,5f6a8e8fdf36abf4cbaf24e2,1308555115196948480,Tue Sep 22 23:53:45 +0000 2020,https://t.co/g2mqP32Ya6,"Antofagasta, Chile",Chile,s t g mqp,9,22-9-2020,II Antofagasta,2,s t g mqp,Neutro,Otro Grupo
1096,5f6a8e8fdf36abf4cbaf24e4,1308555119160709125,Tue Sep 22 23:53:46 +0000 2020,RT @carmen_hertz: La argumentos entregados por @allmand y Ministra Medio Ambiente para no suscribir #Escazu  en Comisión RREE son jurídicam…,"Punta Arenas, Magallanes,Chile",Chile,carmen z argumentos entregados allmand ministra medio ambiente suscribir escazu comisi n rree jur dicam,103,22-9-2020,XII Magallanes,12,carmen z arguments delivered allmand minister of the environment subscribe escazu commission rree jur dicam,Neutro,Medio Ambiente
1097,5f6a8e93df36abf4cbaf24ee,1308555133685465088,Tue Sep 22 23:53:50 +0000 2020,RT @patagoniamyt: Importante reconocer el valor de las ECMPO para conservar el patrimonio cultural y natural de importantes áreas como #Gua…,Santiago-Chile,Chile,patagoniamyt impo re nocer valor ecmpo nservar patrimonio cultural natural impo reas mo gua,91,22-9-2020,RM Metropolitana,13,patagoniamyt impo re nocer value ecmpo nserve natural cultural heritage impo reas mo gua,Positivo,Otro Grupo
1098,5f6a8eacdf36abf4cbaf251c,1308555238060822534,Tue Sep 22 23:54:15 +0000 2020,@ximegui @Cristiangato73 @Loretitolinda Cual ecosistema ?? de santiago?? .. van a competir con las palomas..,"La Florida, Chile",Chile,ximegui cristiangato loretitolinda sistema santiago van mpetir n palomas,72,22-9-2020,RM Metropolitana,13,ximegui cristiangato loretitolinda system santiago van mpetir n pigeons,Neutro,Medio Ambiente
1099,5f6a8ebfdf36abf4cbaf253b,1308555316980789249,Tue Sep 22 23:54:34 +0000 2020,"RT @glaciares_ong: Hoy a las 15hrs el canciller @allamand decidirá si Chile firmará el #AcuerdoDeEscazu 
En Fundación Glaciares Chilenos es…",Chile,Chile,glaciares ong hoy hrs canciller allamand decidir si chile firmar acuerdodeescazu fundaci n glaciares chilenos,109,22-9-2020,No Especifíca,17,glaciers ngo today hrs chancellor allamand decide if chile sign agreementdeescazu foundation chilean glaciers,Neutro,Cambio Climático
